,Unnamed: 0,gloss,label,video_id,split,frame_start,frame_end,fps
11826,11826,doubt,558,17393,train,1,-1,25
11827,11827,doubt,558,17394,test,1,-1,25
11828,11828,doubt,558,17395,train,1,-1,25
11829,11829,dumb,578,17981,train,4887,4933,25
11830,11830,dumb,578,70370,train,2378,2478,25
11831,11831,dumb,578,17995,train,1,-1,25
11832,11832,dumb,578,65553,val,1,-1,25
11833,11833,dumb,578,17988,train,1,-1,25
11834,11834,dumb,578,67602,val,1,-1,25
11835,11835,dumb,578,17989,train,1,-1,25
11836,11836,dumb,578,17992,train,1,-1,25
11837,11837,dumb,578,17993,test,1,-1,25
11838,11838,dumb,578,17994,train,1,-1,25
11839,11839,earth,591,18239,train,398,444,25
11840,11840,earth,591,18241,train,1,-1,25
11841,11841,earth,591,67606,train,1,-1,25
11842,11842,earth,591,18242,val,1,-1,25
11843,11843,earth,591,18243,train,1,-1,25
11844,11844,earth,591,18244,val,1,-1,25
11845,11845,earth,591,18245,train,1,-1,25
11846,11846,earth,591,18246,train,1,-1,25
11847,11847,earth,591,18247,test,1,-1,25
11848,11848,earth,591,18248,train,1,-1,25
11849,11849,earthquake,592,18253,train,445,511,25
11850,11850,earthquake,592,67608,train,1,-1,25
11851,11851,earthquake,592,65596,train,1,-1,25
11852,11852,earthquake,592,18261,val,1,-1,25
11853,11853,earthquake,592,18254,train,1,-1,25
11854,11854,earthquake,592,18255,val,1,-1,25
11855,11855,earthquake,592,18256,train,1,-1,25
11856,11856,earthquake,592,18257,train,1,-1,25
11857,11857,earthquake,592,18258,test,1,-1,25
11858,11858,earthquake,592,18259,train,1,-1,25
11859,11859,eight,603,69309,train,1,-1,25
11860,11860,eight,603,18569,train,1,-1,25
11861,11861,eight,603,18570,train,1,-1,25
11862,11862,eight,603,18571,val,1,-1,25
11863,11863,eight,603,18572,train,1,-1,25
11864,11864,eight,603,18574,val,1,-1,25
11865,11865,eight,603,18575,train,1,-1,25
11866,11866,eight,603,18576,train,1,-1,25
11867,11867,eight,603,18577,test,1,-1,25
11868,11868,eight,603,18578,train,1,-1,25
11869,11869,embarrass,613,18887,train,1195,1261,25
11870,11870,embarrass,613,18903,train,1,-1,25
11871,11871,embarrass,613,65626,train,1,-1,25
11872,11872,embarrass,613,67619,val,1,-1,25
11873,11873,embarrass,613,18897,train,1,-1,25
11874,11874,embarrass,613,18898,val,1,-1,25
11875,11875,embarrass,613,18899,train,1,-1,25
11876,11876,embarrass,613,18900,train,1,-1,25
11877,11877,embarrass,613,18901,test,1,-1,25
11878,11878,embarrass,613,18902,train,1,-1,25
11879,11879,emotion,615,18970,train,1339,1405,25
11880,11880,emotion,615,18986,train,1,-1,25
11881,11881,emotion,615,18978,train,1,-1,25
11882,11882,emotion,615,67621,val,1,-1,25
11883,11883,emotion,615,18979,train,1,-1,25
11884,11884,emotion,615,18980,val,1,-1,25
11885,11885,emotion,615,18981,train,1,-1,25
11886,11886,emotion,615,18982,train,1,-1,25
11887,11887,emotion,615,18983,test,1,-1,25
11888,11888,emotion,615,18984,train,1,-1,25
11889,11889,encourage,617,19086,train,1429,1468,25
11890,11890,encourage,617,65628,train,1,-1,25
11891,11891,encourage,617,19087,train,1,-1,25
11892,11892,encourage,617,19088,val,1,-1,25
11893,11893,encourage,617,19089,train,1,-1,25
11894,11894,encourage,617,19090,val,1,-1,25
11895,11895,encourage,617,19091,train,1,-1,25
11896,11896,encourage,617,19092,train,1,-1,25
11897,11897,encourage,617,19093,test,1,-1,25
11898,11898,encourage,617,19094,train,1,-1,25
11899,11899,energy,619,19164,train,1506,1555,25
11900,11900,energy,619,65630,train,1,-1,25
11901,11901,energy,619,19165,train,1,-1,25
11902,11902,energy,619,19166,val,1,-1,25
11903,11903,energy,619,19167,train,1,-1,25
11904,11904,energy,619,19168,val,1,-1,25
11905,11905,energy,619,19169,train,1,-1,25
11906,11906,energy,619,19170,train,1,-1,25
11907,11907,energy,619,19171,test,1,-1,25
11908,11908,energy,619,19172,train,1,-1,25
11909,11909,enough,628,19304,train,1899,1938,25
11910,11910,enough,628,19312,train,1,-1,25
11911,11911,enough,628,65637,train,1,-1,25
11912,11912,enough,628,67626,val,1,-1,25
11913,11913,enough,628,19305,train,1,-1,25
11914,11914,enough,628,19306,val,1,-1,25
11915,11915,enough,628,19308,train,1,-1,25
11916,11916,enough,628,19309,train,1,-1,25
11917,11917,enough,628,19310,test,1,-1,25
11918,11918,enough,628,19311,train,1,-1,25
11919,11919,evaluate,639,19703,train,2395,2451,25
11920,11920,evaluate,639,19712,train,1,-1,25
11921,11921,evaluate,639,67630,train,1,-1,25
11922,11922,evaluate,639,19713,val,1,-1,25
11923,11923,evaluate,639,19704,train,1,-1,25
11924,11924,evaluate,639,19705,val,1,-1,25
11925,11925,evaluate,639,19706,train,1,-1,25
11926,11926,evaluate,639,19707,train,1,-1,25
11927,11927,evaluate,639,19708,test,1,-1,25
11928,11928,evaluate,639,19710,train,1,-1,25
11929,11929,evidence,647,19966,train,2770,2829,25
11930,11930,evidence,647,19967,train,1,-1,25
11931,11931,evidence,647,19968,train,1,-1,25
11932,11932,evidence,647,19969,val,1,-1,25
11933,11933,evidence,647,19970,train,1,-1,25
11934,11934,evidence,647,19971,val,1,-1,25
11935,11935,evidence,647,19972,train,1,-1,25
11936,11936,evidence,647,19973,train,1,-1,25
11937,11937,evidence,647,19974,test,1,-1,25
11938,11938,evidence,647,19975,train,1,-1,25
11939,11939,exact,648,20007,train,2830,2879,25
11940,11940,exact,648,70115,train,3260,3375,25
11941,11941,exact,648,65650,train,1,-1,25
11942,11942,exact,648,20008,val,1,-1,25
11943,11943,exact,648,20009,train,1,-1,25
11944,11944,exact,648,20010,val,1,-1,25
11945,11945,exact,648,20011,train,1,-1,25
11946,11946,exact,648,20012,train,1,-1,25
11947,11947,exact,648,20013,test,1,-1,25
11948,11948,exact,648,20014,train,1,-1,25
11949,11949,exaggerate,649,20020,train,2880,2932,25
11950,11950,exaggerate,649,20022,train,1,-1,25
11951,11951,exaggerate,649,20023,train,1,-1,25
11952,11952,exaggerate,649,20024,val,1,-1,25
11953,11953,exaggerate,649,20025,train,1,-1,25
11954,11954,exaggerate,649,20026,val,1,-1,25
11955,11955,exaggerate,649,20027,train,1,-1,25
11956,11956,exaggerate,649,20028,train,1,-1,25
11957,11957,exaggerate,649,20029,test,1,-1,25
11958,11958,exaggerate,649,20030,train,1,-1,25
11959,11959,expect,658,20327,train,3200,3249,25
11960,11960,expect,658,20334,train,1,-1,25
11961,11961,expect,658,20335,train,1,-1,25
11962,11962,expect,658,20336,val,1,-1,25
11963,11963,expect,658,20337,train,1,-1,25
11964,11964,expect,658,20338,val,1,-1,25
11965,11965,expect,658,20339,train,1,-1,25
11966,11966,expect,658,20340,train,1,-1,25
11967,11967,expect,658,20341,test,1,-1,25
11968,11968,expect,658,20342,train,1,-1,25
11969,11969,fancy,680,21022,train,427,479,25
11970,11970,fancy,680,21030,train,1,-1,25
11971,11971,fancy,680,21031,train,1,-1,25
11972,11972,fancy,680,65680,val,1,-1,25
11973,11973,fancy,680,21033,train,1,-1,25
11974,11974,fancy,680,21023,val,1,-1,25
11975,11975,fancy,680,21024,train,1,-1,25
11976,11976,fancy,680,21026,train,1,-1,25
11977,11977,fancy,680,21027,test,1,-1,25
11978,11978,fancy,680,21028,train,1,-1,25
11979,11979,favorite,688,21302,train,703,769,25
11980,11980,favorite,688,68536,train,1,41,25
11981,11981,favorite,688,21309,train,1,-1,25
11982,11982,favorite,688,21310,val,1,-1,25
11983,11983,favorite,688,65694,train,1,-1,25
11984,11984,favorite,688,67650,val,1,-1,25
11985,11985,favorite,688,21312,train,1,-1,25
11986,11986,favorite,688,21303,train,1,-1,25
11987,11987,favorite,688,21304,test,1,-1,25
11988,11988,favorite,688,21306,train,1,-1,25
11989,11989,finally,700,21828,train,1319,1371,25
11990,11990,finally,700,67657,train,1,-1,25
11991,11991,finally,700,21829,train,1,-1,25
11992,11992,finally,700,21830,val,1,-1,25
11993,11993,finally,700,21831,train,1,-1,25
11994,11994,finally,700,21832,val,1,-1,25
11995,11995,finally,700,21833,train,1,-1,25
11996,11996,finally,700,21834,train,1,-1,25
11997,11997,finally,700,21835,test,1,-1,25
11998,11998,finally,700,21836,train,1,-1,25
11999,11999,fox,739,23273,train,2780,2842,25
12000,12000,fox,739,23281,train,1,-1,25
12001,12001,fox,739,65775,train,1,-1,25
12002,12002,fox,739,67682,val,1,-1,25
12003,12003,fox,739,23274,train,1,-1,25
12004,12004,fox,739,23275,val,1,-1,25
12005,12005,fox,739,23276,train,1,-1,25
12006,12006,fox,739,23277,train,1,-1,25
12007,12007,fox,739,23278,test,1,-1,25
12008,12008,fox,739,23279,train,1,-1,25
12009,12009,french,744,23479,train,1,-1,25
12010,12010,french,744,68055,train,1,-1,25
12011,12011,french,744,68822,train,1,66,25
12012,12012,french,744,67688,val,1,-1,25
12013,12013,french,744,23489,train,1,-1,25
12014,12014,french,744,23481,val,1,-1,25
12015,12015,french,744,23482,train,1,-1,25
12016,12016,french,744,23483,train,1,-1,25
12017,12017,french,744,23485,test,1,-1,25
12018,12018,french,744,23486,train,1,-1,25
12019,12019,fruit,753,23708,train,1,-1,25
12020,12020,fruit,753,23709,train,1,-1,25
12021,12021,fruit,753,65789,train,1,-1,25
12022,12022,fruit,753,23701,val,1,-1,25
12023,12023,fruit,753,67696,train,1,-1,25
12024,12024,fruit,753,23702,val,1,-1,25
12025,12025,fruit,753,23703,train,1,-1,25
12026,12026,fruit,753,23704,train,1,-1,25
12027,12027,fruit,753,23705,test,1,-1,25
12028,12028,fruit,753,23706,train,1,-1,25
12029,12029,function,756,65796,train,1,-1,25
12030,12030,function,756,23811,train,1,-1,25
12031,12031,function,756,23802,train,1,-1,25
12032,12032,function,756,23804,val,1,-1,25
12033,12033,function,756,23805,train,1,-1,25
12034,12034,function,756,23806,val,1,-1,25
12035,12035,function,756,23807,train,1,-1,25
12036,12036,function,756,23808,train,1,-1,25
12037,12037,function,756,23809,test,1,-1,25
12038,12038,function,756,23810,train,1,-1,25
12039,12039,gather,769,24165,train,283,329,25
12040,12040,gather,769,24174,train,1,-1,25
12041,12041,gather,769,65803,test,1,-1,25
12042,12042,gather,769,24175,test,1,-1,25
12043,12043,gather,769,24176,val,1,-1,25
12044,12044,gather,769,24166,train,1,-1,25
12045,12045,gather,769,24167,val,1,-1,25
12046,12046,gather,769,24169,train,1,-1,25
12047,12047,gather,769,24170,train,1,-1,25
12048,12048,gather,769,24171,train,1,-1,25
12049,12049,germany,776,24376,train,467,526,25
12050,12050,germany,776,24385,train,1,-1,25
12051,12051,germany,776,24386,train,1,-1,25
12052,12052,germany,776,65806,val,1,-1,25
12053,12053,germany,776,24378,train,1,-1,25
12054,12054,germany,776,67706,val,1,-1,25
12055,12055,germany,776,24379,train,1,-1,25
12056,12056,germany,776,24381,train,1,-1,25
12057,12057,germany,776,24382,test,1,-1,25
12058,12058,germany,776,24383,train,1,-1,25
12059,12059,gloves,788,24822,train,1,-1,25
12060,12060,gloves,788,24829,train,1,-1,25
12061,12061,gloves,788,24830,train,1,-1,25
12062,12062,gloves,788,24831,val,1,-1,25
12063,12063,gloves,788,67711,train,1,-1,25
12064,12064,gloves,788,24832,val,1,-1,25
12065,12065,gloves,788,24824,train,1,-1,25
12066,12066,gloves,788,24826,train,1,-1,25
12067,12067,gloves,788,24827,test,1,-1,25
12068,12068,gloves,788,24828,train,1,-1,25
12069,12069,goat,791,24883,train,967,1013,25
12070,12070,goat,791,24895,train,1,-1,25
12071,12071,goat,791,65830,train,1,-1,25
12072,12072,goat,791,24888,val,1,-1,25
12073,12073,goat,791,67714,train,1,-1,25
12074,12074,goat,791,24889,val,1,-1,25
12075,12075,goat,791,24890,train,1,-1,25
12076,12076,goat,791,24891,train,1,-1,25
12077,12077,goat,791,24892,test,1,-1,25
12078,12078,goat,791,24894,train,1,-1,25
12079,12079,goodbye,797,25041,train,1237,1283,25
12080,12080,goodbye,797,25044,train,1,-1,25
12081,12081,goodbye,797,25052,train,1,-1,25
12082,12082,goodbye,797,25053,val,1,-1,25
12083,12083,goodbye,797,25054,train,1,-1,25
12084,12084,goodbye,797,25055,val,1,-1,25
12085,12085,goodbye,797,25047,train,1,-1,25
12086,12086,goodbye,797,25048,train,1,-1,25
12087,12087,goodbye,797,25049,test,1,-1,25
12088,12088,goodbye,797,25051,train,1,-1,25
12089,12089,grow,817,69354,train,1,-1,25
12090,12090,grow,817,65862,train,1,-1,25
12091,12091,grow,817,25852,train,1,-1,25
12092,12092,grow,817,25844,val,1,-1,25
12093,12093,grow,817,67730,train,1,-1,25
12094,12094,grow,817,25846,val,1,-1,25
12095,12095,grow,817,25847,train,1,-1,25
12096,12096,grow,817,25849,train,1,-1,25
12097,12097,grow,817,25850,test,1,-1,25
12098,12098,grow,817,25851,train,1,-1,25
12099,12099,gum,823,26001,train,2215,2287,25
12100,12100,gum,823,65868,train,1,-1,25
12101,12101,gum,823,26002,train,1,-1,25
12102,12102,gum,823,26003,val,1,-1,25
12103,12103,gum,823,26004,train,1,-1,25
12104,12104,gum,823,26005,val,1,-1,25
12105,12105,gum,823,26006,train,1,-1,25
12106,12106,gum,823,26007,train,1,-1,25
12107,12107,gum,823,26008,test,1,-1,25
12108,12108,gum,823,26009,train,1,-1,25
12109,12109,half,830,26203,train,211,247,25
12110,12110,half,830,26222,train,1,-1,25
12111,12111,half,830,26223,train,1,-1,25
12112,12112,half,830,26214,val,1,-1,25
12113,12113,half,830,26224,train,1,-1,25
12114,12114,half,830,26215,val,1,-1,25
12115,12115,half,830,26216,train,1,-1,25
12116,12116,half,830,26217,train,1,-1,25
12117,12117,half,830,26220,test,1,-1,25
12118,12118,half,830,26221,train,1,-1,25
12119,12119,hawaii,843,26797,train,772,824,25
12120,12120,hawaii,843,26807,train,1,-1,25
12121,12121,hawaii,843,26799,test,1,-1,25
12122,12122,hawaii,843,26810,val,1,-1,25
12123,12123,hawaii,843,26800,train,1,-1,25
12124,12124,hawaii,843,26801,test,1,-1,25
12125,12125,hawaii,843,26802,val,1,-1,25
12126,12126,hawaii,843,26804,train,1,-1,25
12127,12127,hawaii,843,26805,train,1,-1,25
12128,12128,hawaii,843,26806,train,1,-1,25
12129,12129,herself,861,27312,train,1517,1579,25
12130,12130,herself,861,27321,test,1,-1,25
12131,12131,herself,861,27322,val,1,-1,25
12132,12132,herself,861,27313,train,1,-1,25
12133,12133,herself,861,27314,test,1,-1,25
12134,12134,herself,861,27315,train,1,-1,25
12135,12135,herself,861,27316,val,1,-1,25
12136,12136,herself,861,27317,train,1,-1,25
12137,12137,herself,861,27318,train,1,-1,25
12138,12138,herself,861,27319,train,1,-1,25
12139,12139,highway,865,27444,train,1657,1713,25
12140,12140,highway,865,27451,train,1,-1,25
12141,12141,highway,865,27452,train,1,-1,25
12142,12142,highway,865,27455,val,1,-1,25
12143,12143,highway,865,27456,train,1,-1,25
12144,12144,highway,865,27445,val,1,-1,25
12145,12145,highway,865,27446,train,1,-1,25
12146,12146,highway,865,27447,train,1,-1,25
12147,12147,highway,865,27448,test,1,-1,25
12148,12148,highway,865,27450,train,1,-1,25
12149,12149,homework,875,27788,train,1907,1973,25
12150,12150,homework,875,27793,train,1,-1,25
12151,12151,homework,875,68073,train,1,-1,25
12152,12152,homework,875,67766,val,1,-1,25
12153,12153,homework,875,27800,train,1,-1,25
12154,12154,homework,875,27790,val,1,-1,25
12155,12155,homework,875,27789,train,1,-1,25
12156,12156,homework,875,27795,train,1,-1,25
12157,12157,homework,875,27801,test,1,-1,25
12158,12158,homework,875,27796,train,1,-1,25
12159,12159,honor,878,27881,train,1,-1,25
12160,12160,honor,878,27882,train,1,-1,25
12161,12161,honor,878,67768,train,1,-1,25
12162,12162,honor,878,27883,val,1,-1,25
12163,12163,honor,878,27874,train,1,-1,25
12164,12164,honor,878,27875,val,1,-1,25
12165,12165,honor,878,27876,train,1,-1,25
12166,12166,honor,878,27877,train,1,-1,25
12167,12167,honor,878,27879,test,1,-1,25
12168,12168,honor,878,27880,train,1,-1,25
12169,12169,ice cream,899,28581,train,24,76,25
12170,12170,ice cream,899,28582,train,1,-1,25
12171,12171,ice cream,899,28583,train,1,-1,25
12172,12172,ice cream,899,28584,val,1,-1,25
12173,12173,ice cream,899,28585,train,1,-1,25
12174,12174,ice cream,899,28586,val,1,-1,25
12175,12175,ice cream,899,28587,train,1,-1,25
12176,12176,ice cream,899,28588,train,1,-1,25
12177,12177,ice cream,899,28589,test,1,-1,25
12178,12178,ice cream,899,28590,train,1,-1,25
12179,12179,if,902,28734,train,184,233,25
12180,12180,if,902,69375,train,1,-1,25
12181,12181,if,902,28742,train,1,-1,25
12182,12182,if,902,28743,val,1,-1,25
12183,12183,if,902,28736,train,1,-1,25
12184,12184,if,902,28747,val,1,-1,25
12185,12185,if,902,28748,train,1,-1,25
12186,12186,if,902,28749,train,1,-1,25
12187,12187,if,902,28737,test,1,-1,25
12188,12188,if,902,28739,train,1,-1,25
12189,12189,increase,913,29324,train,624,696,25
12190,12190,increase,913,70077,train,5338,5471,25
12191,12191,increase,913,29327,train,1,-1,25
12192,12192,increase,913,29328,val,1,-1,25
12193,12193,increase,913,29329,train,1,-1,25
12194,12194,increase,913,29330,val,1,-1,25
12195,12195,increase,913,29331,train,1,-1,25
12196,12196,increase,913,29332,train,1,-1,25
12197,12197,increase,913,29333,test,1,-1,25
12198,12198,increase,913,29334,train,1,-1,25
12199,12199,india,915,29399,train,750,849,25
12200,12200,india,915,29407,train,1,-1,25
12201,12201,india,915,29408,train,1,-1,25
12202,12202,india,915,29409,val,1,-1,25
12203,12203,india,915,29410,train,1,-1,25
12204,12204,india,915,29400,val,1,-1,25
12205,12205,india,915,29402,train,1,-1,25
12206,12206,india,915,29404,train,1,-1,25
12207,12207,india,915,29405,test,1,-1,25
12208,12208,india,915,29406,train,1,-1,25
12209,12209,information,920,29631,train,980,1026,25
12210,12210,information,920,29641,train,1,-1,25
12211,12211,information,920,29632,train,1,-1,25
12212,12212,information,920,29633,val,1,-1,25
12213,12213,information,920,29634,train,1,-1,25
12214,12214,information,920,29635,val,1,-1,25
12215,12215,information,920,29636,train,1,-1,25
12216,12216,information,920,29637,train,1,-1,25
12217,12217,information,920,29638,test,1,-1,25
12218,12218,information,920,29639,train,1,-1,25
12219,12219,interpret,933,30252,train,1456,1498,25
12220,12220,interpret,933,68077,train,1,-1,25
12221,12221,interpret,933,68962,train,1,76,25
12222,12222,interpret,933,30271,val,1,-1,25
12223,12223,interpret,933,30264,train,1,-1,25
12224,12224,interpret,933,30265,val,1,-1,25
12225,12225,interpret,933,30267,train,1,-1,25
12226,12226,interpret,933,30268,train,1,-1,25
12227,12227,interpret,933,30269,test,1,-1,25
12228,12228,interpret,933,30270,train,1,-1,25
